OCC_CODE,REPORT_DATE,NAICS,VALUE
29-1141,2021-05-01,423400,79100
29-1229,2021-05-01,423400,0
29-1051,2021-05-01,425100,121630
21-1022,2021-05-01,446100,39840
29-1051,2021-05-01,446100,127820
29-1141,2021-05-01,446100,78060
29-1171,2021-05-01,446100,127690
29-1051,2021-05-01,452000,131080
29-1051,2021-05-01,453900,118460
29-1051,2021-05-01,454100,128710
29-1141,2021-05-01,454100,79190
29-1141,2021-05-01,481200,111660
29-1141,2021-05-01,491100,75960
29-1051,2021-05-01,493100,128670
29-1141,2021-05-01,493100,79360
29-1141,2021-05-01,511100,98970
29-1141,2021-05-01,511200,77510
29-1141,2021-05-01,518200,77620
29-1141,2021-05-01,519100,69620
29-1141,2021-05-01,523000,75000
21-1022,2021-05-01,524100,75940
21-1023,2021-05-01,524100,74460
21-1029,2021-05-01,524100,64850
29-1051,2021-05-01,524100,127240
29-1141,2021-05-01,524100,78070
29-1171,2021-05-01,524100,104910
29-1229,2021-05-01,524100,0
31-1131,2021-05-01,524100,47170
21-1022,2021-05-01,524200,60910
21-1023,2021-05-01,524200,76670
29-1021,2021-05-01,524200,108210
29-1051,2021-05-01,524200,127690
29-1141,2021-05-01,524200,79020
29-1229,2021-05-01,524200,0
29-1141,2021-05-01,525900,79810
21-1021,2021-05-01,531000,39380
21-1029,2021-05-01,531000,47360
21-1021,2021-05-01,541100,53830
21-1029,2021-05-01,541100,51150
29-1141,2021-05-01,541100,77650
21-1022,2021-05-01,541200,63350
29-1051,2021-05-01,541200,131080
29-1141,2021-05-01,541200,77450
29-1171,2021-05-01,541200,128190
29-1141,2021-05-01,541300,76510
29-1051,2021-05-01,541500,121070
29-1141,2021-05-01,541500,78670
29-1171,2021-05-01,541500,120990
21-1021,2021-05-01,541600,49340
21-1022,2021-05-01,541600,48620
21-1023,2021-05-01,541600,38400
29-1051,2021-05-01,541600,127240
29-1141,2021-05-01,541600,81180
29-1171,2021-05-01,541600,78040
29-1229,2021-05-01,541600,0
31-1131,2021-05-01,541600,44460
21-1021,2021-05-01,541700,61660
21-1022,2021-05-01,541700,81970
21-1023,2021-05-01,541700,39700
21-1029,2021-05-01,541700,36910
29-1051,2021-05-01,541700,148930
29-1071,2021-05-01,541700,130610
29-1141,2021-05-01,541700,78070
29-1171,2021-05-01,541700,120990
29-1216,2021-05-01,541700,0
29-1222,2021-05-01,541700,154490
29-1223,2021-05-01,541700,169570
29-1224,2021-05-01,541700,129070
29-1229,2021-05-01,541700,62320
29-1249,2021-05-01,541700,80260
31-1131,2021-05-01,541700,46950
21-1021,2021-05-01,541900,46550
21-1022,2021-05-01,541900,60110
29-1051,2021-05-01,541900,48730
29-1141,2021-05-01,541900,75400
29-1224,2021-05-01,541900,150630
29-1229,2021-05-01,541900,0
29-1241,2021-05-01,541900,111300
21-1021,2021-05-01,551100,46840
21-1022,2021-05-01,551100,61860
21-1023,2021-05-01,551100,48960
21-1029,2021-05-01,551100,61660
29-1021,2021-05-01,551100,132360
29-1051,2021-05-01,551100,130640
29-1071,2021-05-01,551100,128160
29-1141,2021-05-01,551100,79100
29-1171,2021-05-01,551100,121070
29-1212,2021-05-01,551100,122890
29-1214,2021-05-01,551100,0
29-1215,2021-05-01,551100,0
29-1216,2021-05-01,551100,0
29-1221,2021-05-01,551100,195630
29-1223,2021-05-01,551100,0
29-1229,2021-05-01,551100,0
29-1249,2021-05-01,551100,0
31-1131,2021-05-01,551100,36590
21-1021,2021-05-01,561100,49660
21-1022,2021-05-01,561100,61860
29-1051,2021-05-01,561100,128190
29-1071,2021-05-01,561100,128190
29-1141,2021-05-01,561100,90070
29-1171,2021-05-01,561100,108020
29-1141,2021-05-01,561200,78100
31-1131,2021-05-01,561200,36770
21-1021,2021-05-01,561300,46920
21-1022,2021-05-01,561300,47230
21-1023,2021-05-01,561300,46910
21-1029,2021-05-01,561300,58300
29-1021,2021-05-01,561300,128980
29-1051,2021-05-01,561300,127690
29-1071,2021-05-01,561300,124540
29-1141,2021-05-01,561300,72380
29-1171,2021-05-01,561300,121480
29-1215,2021-05-01,561300,200260
29-1216,2021-05-01,561300,0
29-1224,2021-05-01,561300,76270
29-1229,2021-05-01,561300,0
31-1131,2021-05-01,561300,35580
29-1141,2021-05-01,561400,0
21-1021,2021-05-01,611100,62270
21-1022,2021-05-01,611100,59260
21-1023,2021-05-01,611100,59260
21-1029,2021-05-01,611100,38750
29-1141,2021-05-01,611100,60730
29-1171,2021-05-01,611100,79400
29-1223,2021-05-01,611100,166360
31-1131,2021-05-01,611100,29650
21-1021,2021-05-01,611200,49800
21-1022,2021-05-01,611200,49580
21-1029,2021-05-01,611200,48820
29-1021,2021-05-01,611200,128600
29-1141,2021-05-01,611200,77380
29-1171,2021-05-01,611200,127910
31-1131,2021-05-01,611200,61330
21-1021,2021-05-01,611300,59180
21-1022,2021-05-01,611300,62030
21-1023,2021-05-01,611300,62340
21-1029,2021-05-01,611300,55800
29-1021,2021-05-01,611300,99740
29-1022,2021-05-01,611300,59480
29-1051,2021-05-01,611300,129360
29-1071,2021-05-01,611300,101040
29-1141,2021-05-01,611300,75220
29-1151,2021-05-01,611300,195000
29-1171,2021-05-01,611300,101860
29-1211,2021-05-01,611300,61720
29-1212,2021-05-01,611300,61730
29-1213,2021-05-01,611300,61890
29-1214,2021-05-01,611300,61530
29-1215,2021-05-01,611300,95770
29-1216,2021-05-01,611300,62310
29-1217,2021-05-01,611300,62440
29-1218,2021-05-01,611300,61530
29-1221,2021-05-01,611300,61890
29-1222,2021-05-01,611300,61530
29-1223,2021-05-01,611300,66840
29-1224,2021-05-01,611300,61650
29-1229,2021-05-01,611300,61580
29-1241,2021-05-01,611300,61250
29-1242,2021-05-01,611300,61250
29-1249,2021-05-01,611300,61530
31-1131,2021-05-01,611300,0
21-1021,2021-05-01,611400,48690
29-1141,2021-05-01,611400,71550
29-1141,2021-05-01,611500,70840
31-1131,2021-05-01,611500,37380
21-1021,2021-05-01,611600,47310
21-1023,2021-05-01,611600,49370
21-1029,2021-05-01,611600,38830
29-1141,2021-05-01,611600,76730
21-1021,2021-05-01,611700,49900
21-1023,2021-05-01,611700,44010
29-1141,2021-05-01,611700,75490
21-1021,2021-05-01,621100,49360
21-1022,2021-05-01,621100,60910
21-1023,2021-05-01,621100,61490
21-1029,2021-05-01,621100,46640
29-1021,2021-05-01,621100,158150
29-1023,2021-05-01,621100,0
29-1029,2021-05-01,621100,144830
29-1051,2021-05-01,621100,130610
29-1071,2021-05-01,621100,121010
29-1141,2021-05-01,621100,75000
29-1151,2021-05-01,621100,177090
29-1171,2021-05-01,621100,103840
29-1211,2021-05-01,621100,0
29-1212,2021-05-01,621100,0
29-1213,2021-05-01,621100,0
29-1214,2021-05-01,621100,0
29-1215,2021-05-01,621100,0
29-1216,2021-05-01,621100,0
29-1217,2021-05-01,621100,0
29-1218,2021-05-01,621100,0
29-1221,2021-05-01,621100,171960
29-1222,2021-05-01,621100,0
29-1223,2021-05-01,621100,0
29-1224,2021-05-01,621100,0
29-1229,2021-05-01,621100,0
29-1241,2021-05-01,621100,0
29-1242,2021-05-01,621100,0
29-1243,2021-05-01,621100,0
29-1249,2021-05-01,621100,0
31-1131,2021-05-01,621100,30540
21-1022,2021-05-01,621200,82750
29-1021,2021-05-01,621200,161570
29-1022,2021-05-01,621200,0
29-1023,2021-05-01,621200,0
29-1024,2021-05-01,621200,0
29-1029,2021-05-01,621200,99760
29-1141,2021-05-01,621200,62650
29-1171,2021-05-01,621200,64040
21-1021,2021-05-01,621300,48820
21-1022,2021-05-01,621300,60360
21-1023,2021-05-01,621300,60740
21-1029,2021-05-01,621300,43050
29-1021,2021-05-01,621300,0
29-1051,2021-05-01,621300,122020
29-1071,2021-05-01,621300,118810
29-1141,2021-05-01,621300,68780
29-1151,2021-05-01,621300,173540
29-1171,2021-05-01,621300,102370
29-1211,2021-05-01,621300,0
29-1213,2021-05-01,621300,0
29-1214,2021-05-01,621300,0
29-1215,2021-05-01,621300,128380
29-1216,2021-05-01,621300,169660
29-1217,2021-05-01,621300,0
29-1221,2021-05-01,621300,128400
29-1223,2021-05-01,621300,132230
29-1229,2021-05-01,621300,169560
29-1241,2021-05-01,621300,155950
29-1249,2021-05-01,621300,196030
31-1131,2021-05-01,621300,29850
21-1021,2021-05-01,621400,46810
21-1022,2021-05-01,621400,61920
21-1023,2021-05-01,621400,48300
21-1029,2021-05-01,621400,49650
29-1021,2021-05-01,621400,161990
29-1022,2021-05-01,621400,169040
29-1051,2021-05-01,621400,160230
29-1071,2021-05-01,621400,128430
29-1141,2021-05-01,621400,79250
29-1151,2021-05-01,621400,0
29-1171,2021-05-01,621400,127230
29-1211,2021-05-01,621400,0
29-1212,2021-05-01,621400,0
29-1213,2021-05-01,621400,0
29-1214,2021-05-01,621400,0
29-1215,2021-05-01,621400,0
29-1216,2021-05-01,621400,0
29-1217,2021-05-01,621400,0
29-1218,2021-05-01,621400,0
29-1221,2021-05-01,621400,0
29-1222,2021-05-01,621400,0
29-1223,2021-05-01,621400,0
29-1224,2021-05-01,621400,0
29-1229,2021-05-01,621400,0
29-1241,2021-05-01,621400,0
29-1242,2021-05-01,621400,0
29-1249,2021-05-01,621400,0
31-1131,2021-05-01,621400,37730
29-1051,2021-05-01,621500,130710
29-1071,2021-05-01,621500,114330
29-1141,2021-05-01,621500,65180
29-1171,2021-05-01,621500,122860
29-1215,2021-05-01,621500,0
29-1216,2021-05-01,621500,0
29-1222,2021-05-01,621500,0
29-1224,2021-05-01,621500,0
29-1229,2021-05-01,621500,195840
29-1249,2021-05-01,621500,0
31-1131,2021-05-01,621500,37750
21-1021,2021-05-01,621600,61140
21-1022,2021-05-01,621600,61920
21-1023,2021-05-01,621600,64100
21-1029,2021-05-01,621600,42670
29-1021,2021-05-01,621600,169010
29-1051,2021-05-01,621600,122500
29-1071,2021-05-01,621600,53080
29-1141,2021-05-01,621600,75150
29-1171,2021-05-01,621600,115730
29-1215,2021-05-01,621600,195840
29-1216,2021-05-01,621600,0
29-1229,2021-05-01,621600,196020
31-1131,2021-05-01,621600,29280
21-1022,2021-05-01,621900,61690
29-1021,2021-05-01,621900,167030
29-1051,2021-05-01,621900,128160
29-1071,2021-05-01,621900,109890
29-1141,2021-05-01,621900,75960
29-1151,2021-05-01,621900,137220
29-1171,2021-05-01,621900,109300
29-1214,2021-05-01,621900,196080
29-1215,2021-05-01,621900,195550
29-1216,2021-05-01,621900,166060
29-1221,2021-05-01,621900,154440
29-1223,2021-05-01,621900,0
29-1224,2021-05-01,621900,0
29-1229,2021-05-01,621900,0
31-1131,2021-05-01,621900,36520
21-1021,2021-05-01,622100,60600
21-1022,2021-05-01,622100,64120
21-1023,2021-05-01,622100,72290
21-1029,2021-05-01,622100,76110
29-1021,2021-05-01,622100,80820
29-1022,2021-05-01,622100,78330
29-1023,2021-05-01,622100,80240
29-1029,2021-05-01,622100,78850
29-1051,2021-05-01,622100,130380
29-1071,2021-05-01,622100,127240
29-1141,2021-05-01,622100,78070
29-1151,2021-05-01,622100,0
29-1171,2021-05-01,622100,124200
29-1211,2021-05-01,622100,0
29-1212,2021-05-01,622100,0
29-1213,2021-05-01,622100,168330
29-1214,2021-05-01,622100,0
29-1215,2021-05-01,622100,196050
29-1216,2021-05-01,622100,122140
29-1217,2021-05-01,622100,0
29-1218,2021-05-01,622100,0
29-1221,2021-05-01,622100,167030
29-1222,2021-05-01,622100,0
29-1223,2021-05-01,622100,166590
29-1224,2021-05-01,622100,99620
29-1229,2021-05-01,622100,80650
29-1241,2021-05-01,622100,0
29-1242,2021-05-01,622100,0
29-1243,2021-05-01,622100,0
29-1249,2021-05-01,622100,0
31-1131,2021-05-01,622100,35870
21-1021,2021-05-01,622200,51100
21-1022,2021-05-01,622200,60450
21-1023,2021-05-01,622200,62340
21-1029,2021-05-01,622200,50630
29-1021,2021-05-01,622200,129090
29-1051,2021-05-01,622200,128690
29-1071,2021-05-01,622200,121470
29-1141,2021-05-01,622200,75670
29-1171,2021-05-01,622200,128360
29-1215,2021-05-01,622200,192990
29-1216,2021-05-01,622200,0
29-1223,2021-05-01,622200,0
29-1229,2021-05-01,622200,206010
31-1131,2021-05-01,622200,32770
21-1021,2021-05-01,622300,62950
21-1022,2021-05-01,622300,76600
21-1023,2021-05-01,622300,79930
29-1021,2021-05-01,622300,131210
29-1051,2021-05-01,622300,129770
29-1071,2021-05-01,622300,128120
29-1141,2021-05-01,622300,78930
29-1151,2021-05-01,622300,0
29-1171,2021-05-01,622300,128420
29-1211,2021-05-01,622300,0
29-1212,2021-05-01,622300,0
29-1214,2021-05-01,622300,0
29-1215,2021-05-01,622300,169860
29-1216,2021-05-01,622300,130980
29-1217,2021-05-01,622300,0
29-1221,2021-05-01,622300,185310
29-1223,2021-05-01,622300,80650
29-1224,2021-05-01,622300,0
29-1229,2021-05-01,622300,0
29-1242,2021-05-01,622300,0
29-1243,2021-05-01,622300,0
29-1249,2021-05-01,622300,0
31-1131,2021-05-01,622300,36330
21-1021,2021-05-01,623100,59750
21-1022,2021-05-01,623100,50090
21-1023,2021-05-01,623100,49130
21-1029,2021-05-01,623100,46470
29-1051,2021-05-01,623100,130610
29-1071,2021-05-01,623100,130070
29-1141,2021-05-01,623100,73870
29-1171,2021-05-01,623100,63450
29-1215,2021-05-01,623100,195840
29-1216,2021-05-01,623100,195730
29-1229,2021-05-01,623100,169680
31-1131,2021-05-01,623100,29970
21-1021,2021-05-01,623200,39000
21-1022,2021-05-01,623200,47040
21-1023,2021-05-01,623200,39000
21-1029,2021-05-01,623200,45990
29-1051,2021-05-01,623200,124330
29-1071,2021-05-01,623200,126910
29-1141,2021-05-01,623200,63900
29-1171,2021-05-01,623200,126200
29-1223,2021-05-01,623200,0
29-1229,2021-05-01,623200,0
31-1131,2021-05-01,623200,29620
21-1021,2021-05-01,623300,49290
21-1022,2021-05-01,623300,49190
21-1023,2021-05-01,623300,60300
21-1029,2021-05-01,623300,46640
29-1051,2021-05-01,623300,130070
29-1141,2021-05-01,623300,63450
31-1131,2021-05-01,623300,29900
21-1021,2021-05-01,623900,38850
21-1022,2021-05-01,623900,47850
21-1023,2021-05-01,623900,39160
21-1029,2021-05-01,623900,39590
29-1141,2021-05-01,623900,70430
29-1171,2021-05-01,623900,121470
29-1221,2021-05-01,623900,60480
29-1223,2021-05-01,623900,0
31-1131,2021-05-01,623900,29130
21-1021,2021-05-01,624100,45650
21-1022,2021-05-01,624100,48310
21-1023,2021-05-01,624100,46770
21-1029,2021-05-01,624100,46750
29-1021,2021-05-01,624100,158540
29-1051,2021-05-01,624100,129540
29-1071,2021-05-01,624100,101910
29-1141,2021-05-01,624100,63240
29-1171,2021-05-01,624100,104130
29-1215,2021-05-01,624100,0
29-1223,2021-05-01,624100,111040
29-1229,2021-05-01,624100,132060
31-1131,2021-05-01,624100,28820
21-1021,2021-05-01,624200,38950
21-1022,2021-05-01,624200,47230
21-1023,2021-05-01,624200,41840
21-1029,2021-05-01,624200,38700
29-1141,2021-05-01,624200,65120
29-1171,2021-05-01,624200,102370
29-1215,2021-05-01,624200,0
31-1131,2021-05-01,624200,24750
21-1021,2021-05-01,624300,38830
21-1022,2021-05-01,624300,47410
21-1023,2021-05-01,624300,39000
21-1029,2021-05-01,624300,40170
29-1141,2021-05-01,624300,63730
29-1171,2021-05-01,624300,117440
29-1223,2021-05-01,624300,0
31-1131,2021-05-01,624300,27370
21-1021,2021-05-01,624400,39000
21-1022,2021-05-01,624400,38660
21-1023,2021-05-01,624400,48820
21-1029,2021-05-01,624400,48520
29-1141,2021-05-01,624400,59640
31-1131,2021-05-01,624400,23910
29-1229,2021-05-01,711200,0
29-1141,2021-05-01,713900,57940
21-1023,2021-05-01,812100,44780
29-1071,2021-05-01,812100,101680
29-1141,2021-05-01,812100,78070
29-1171,2021-05-01,812100,99510
29-1229,2021-05-01,812100,168120
31-1131,2021-05-01,812100,35930
29-1141,2021-05-01,812900,84870
21-1021,2021-05-01,813100,60300
21-1022,2021-05-01,813100,39450
21-1023,2021-05-01,813100,38850
21-1029,2021-05-01,813100,30640
29-1141,2021-05-01,813100,52300
31-1131,2021-05-01,813100,35770
21-1021,2021-05-01,813200,47150
21-1022,2021-05-01,813200,50070
21-1023,2021-05-01,813200,48820
21-1029,2021-05-01,813200,49510
29-1141,2021-05-01,813200,78750
29-1171,2021-05-01,813200,128690
29-1215,2021-05-01,813200,0
29-1229,2021-05-01,813200,0
31-1131,2021-05-01,813200,27190
21-1021,2021-05-01,813300,44270
21-1022,2021-05-01,813300,47460
21-1023,2021-05-01,813300,42980
21-1029,2021-05-01,813300,40460
29-1141,2021-05-01,813300,62390
29-1171,2021-05-01,813300,107570
31-1131,2021-05-01,813300,37380
21-1021,2021-05-01,813400,46640
21-1022,2021-05-01,813400,47040
21-1023,2021-05-01,813400,60020
21-1029,2021-05-01,813400,30330
29-1141,2021-05-01,813400,67270
31-1131,2021-05-01,813400,24240
21-1021,2021-05-01,813900,101800
21-1022,2021-05-01,813900,63550
29-1051,2021-05-01,813900,128190
29-1141,2021-05-01,813900,79810
29-1171,2021-05-01,813900,128160
29-1229,2021-05-01,813900,0
21-1029,2021-05-01,999100,84030
29-1029,2021-05-01,999100,200150
29-1051,2021-05-01,999100,126980
29-1071,2021-05-01,999100,110850
29-1141,2021-05-01,999100,93410
29-1229,2021-05-01,999100,0
31-1131,2021-05-01,999100,41310
21-1021,2021-05-01,999200,48350
21-1022,2021-05-01,999200,50000
21-1023,2021-05-01,999200,47390
21-1029,2021-05-01,999200,47170
29-1021,2021-05-01,999200,154860
29-1051,2021-05-01,999200,127670
29-1071,2021-05-01,999200,108100
29-1141,2021-05-01,999200,76360
29-1171,2021-05-01,999200,100490
29-1212,2021-05-01,999200,0
29-1215,2021-05-01,999200,0
29-1216,2021-05-01,999200,201570
29-1223,2021-05-01,999200,0
29-1229,2021-05-01,999200,160990
31-1131,2021-05-01,999200,37090
21-1021,2021-05-01,999300,61190
21-1022,2021-05-01,999300,58880
21-1023,2021-05-01,999300,60670
21-1029,2021-05-01,999300,61210
29-1021,2021-05-01,999300,162840
29-1051,2021-05-01,999300,131570
29-1071,2021-05-01,999300,102460
29-1141,2021-05-01,999300,77290
29-1171,2021-05-01,999300,111650
29-1214,2021-05-01,999300,0
29-1215,2021-05-01,999300,0
29-1216,2021-05-01,999300,0
29-1218,2021-05-01,999300,0
29-1221,2021-05-01,999300,0
29-1222,2021-05-01,999300,0
29-1223,2021-05-01,999300,0
29-1229,2021-05-01,999300,0
29-1249,2021-05-01,999300,173490
31-1131,2021-05-01,999300,36340
29-1141,2021-05-01,3250A1,84420
29-1141,2021-05-01,3330A1,77030
29-1051,2021-05-01,4240A2,129400
29-1141,2021-05-01,4240A2,80470
29-1229,2021-05-01,4240A2,164820
29-1241,2021-05-01,4240A2,0
29-1141,2021-05-01,4240A3,79810
29-1051,2021-05-01,4450A1,128190
29-1141,2021-05-01,5320A1,59840
29-1141,2022-05-01,221100,83890
29-1141,2022-05-01,311400,61430
29-1141,2022-05-01,311600,74120
29-1141,2022-05-01,322100,85290
29-1141,2022-05-01,324100,84970
29-1051,2022-05-01,325400,127000
29-1141,2022-05-01,325400,109730
29-1141,2022-05-01,326100,85740
29-1141,2022-05-01,327000,90670
29-1141,2022-05-01,334500,97070
29-1141,2022-05-01,336100,80510
29-1141,2022-05-01,336300,79230
29-1141,2022-05-01,336400,91720
29-1141,2022-05-01,339100,97670
29-1151,2022-05-01,339100,110200
29-1171,2022-05-01,339100,76140
29-1051,2022-05-01,423400,128710
29-1141,2022-05-01,423400,84520
29-1224,2022-05-01,423400,131590
29-1229,2022-05-01,423400,0
29-1051,2022-05-01,425100,142450
29-1141,2022-05-01,425100,80580
29-1051,2022-05-01,455000,139680
21-1022,2022-05-01,456100,47320
29-1051,2022-05-01,456100,129910
29-1141,2022-05-01,456100,81140
29-1171,2022-05-01,456100,116770
29-1051,2022-05-01,459100,122570
29-1051,2022-05-01,459200,131000
29-1051,2022-05-01,459900,133010
29-1141,2022-05-01,459900,83430
29-1141,2022-05-01,481200,116390
29-1141,2022-05-01,491100,78000
29-1051,2022-05-01,493100,146680
29-1141,2022-05-01,493100,73470
29-1141,2022-05-01,513200,84570
29-1141,2022-05-01,518200,84950
21-1021,2022-05-01,524100,71810
21-1022,2022-05-01,524100,63480
21-1023,2022-05-01,524100,72950
21-1029,2022-05-01,524100,64990
29-1021,2022-05-01,524100,85190
29-1051,2022-05-01,524100,128620
29-1141,2022-05-01,524100,82790
29-1171,2022-05-01,524100,115000
29-1229,2022-05-01,524100,222910
21-1022,2022-05-01,524200,60150
21-1023,2022-05-01,524200,77820
29-1051,2022-05-01,524200,128190
29-1141,2022-05-01,524200,78470
29-1229,2022-05-01,524200,0
29-1141,2022-05-01,525900,84860
21-1021,2022-05-01,531000,44200
21-1029,2022-05-01,531000,45630
21-1021,2022-05-01,541100,62340
21-1022,2022-05-01,541100,62020
21-1023,2022-05-01,541100,46350
21-1029,2022-05-01,541100,57530
29-1141,2022-05-01,541100,84190
21-1022,2022-05-01,541200,60690
29-1051,2022-05-01,541200,132370
29-1141,2022-05-01,541200,81120
29-1141,2022-05-01,541300,80890
