OCC_CODE,REPORT_DATE,AREA,AREA_TITLE,NAICS,VALUE
29-1051,2017-05-01,13,Georgia,446100,119690
29-1141,2017-05-01,13,Georgia,446100,72430
29-1051,2017-05-01,15,Hawaii,446100,118510
29-1051,2017-05-01,16,Idaho,446100,119070
29-1051,2017-05-01,17,Illinois,446100,122620
29-1051,2017-05-01,18,Indiana,446100,121900
29-1141,2017-05-01,18,Indiana,446100,84380
29-1051,2017-05-01,19,Iowa,446100,117020
29-1141,2017-05-01,19,Iowa,446100,53230
29-1051,2017-05-01,20,Kansas,446100,121330
29-1051,2017-05-01,21,Kentucky,446100,123630
29-1051,2017-05-01,22,Louisiana,446100,117310
29-1051,2017-05-01,23,Maine,446100,130790
29-1051,2017-05-01,24,Maryland,446100,118630
29-1051,2017-05-01,25,Massachusetts,446100,121630
29-1051,2017-05-01,26,Michigan,446100,121970
29-1051,2017-05-01,27,Minnesota,446100,135080
29-1141,2017-05-01,27,Minnesota,446100,69750
29-1051,2017-05-01,28,Mississippi,446100,122590
29-1051,2017-05-01,29,Missouri,446100,124820
29-1051,2017-05-01,30,Montana,446100,109970
29-1051,2017-05-01,31,Nebraska,446100,118300
29-1051,2017-05-01,32,Nevada,446100,125730
29-1051,2017-05-01,33,New Hampshire,446100,128210
29-1051,2017-05-01,34,New Jersey,446100,115110
29-1141,2017-05-01,34,New Jersey,446100,90620
29-1051,2017-05-01,35,New Mexico,446100,124060
29-1051,2017-05-01,36,New York,446100,122340
29-1051,2017-05-01,37,North Carolina,446100,126010
29-1141,2017-05-01,37,North Carolina,446100,63060
29-1051,2017-05-01,38,North Dakota,446100,117310
29-1051,2017-05-01,39,Ohio,446100,120320
29-1141,2017-05-01,39,Ohio,446100,76230
29-1171,2017-05-01,39,Ohio,446100,115970
29-1051,2017-05-01,40,Oklahoma,446100,117640
29-1141,2017-05-01,40,Oklahoma,446100,117450
29-1051,2017-05-01,41,Oregon,446100,123420
29-1051,2017-05-01,42,Pennsylvania,446100,118900
29-1141,2017-05-01,42,Pennsylvania,446100,64540
29-1051,2017-05-01,44,Rhode Island,446100,119300
29-1051,2017-05-01,45,South Carolina,446100,127180
29-1051,2017-05-01,46,South Dakota,446100,117730
29-1051,2017-05-01,47,Tennessee,446100,125220
29-1141,2017-05-01,47,Tennessee,446100,54210
29-1171,2017-05-01,47,Tennessee,446100,79470
29-1051,2017-05-01,48,Texas,446100,127320
29-1141,2017-05-01,48,Texas,446100,112150
29-1171,2017-05-01,48,Texas,446100,118450
29-1051,2017-05-01,49,Utah,446100,117420
29-1051,2017-05-01,50,Vermont,446100,140300
29-1051,2017-05-01,51,Virginia,446100,130090
29-1051,2017-05-01,53,Washington,446100,122170
29-1051,2017-05-01,54,West Virginia,446100,123210
29-1051,2017-05-01,55,Wisconsin,446100,136250
29-1051,2017-05-01,56,Wyoming,446100,120940
29-1051,2017-05-01,72,Puerto Rico,446100,94780
29-1051,2017-05-01,78,Virgin Islands,446100,117440
29-1051,2017-05-01,1,Alabama,446110,122970
29-1051,2017-05-01,2,Alaska,446110,144730
29-1051,2017-05-01,4,Arizona,446110,132720
29-1051,2017-05-01,5,Arkansas,446110,122320
29-1051,2017-05-01,6,California,446110,138380
29-1141,2017-05-01,6,California,446110,129410
29-1051,2017-05-01,8,Colorado,446110,117280
29-1051,2017-05-01,9,Connecticut,446110,125040
29-1051,2017-05-01,10,Delaware,446110,121220
29-1051,2017-05-01,11,District of Columbia,446110,126200
29-1051,2017-05-01,12,Florida,446110,121360
29-1141,2017-05-01,12,Florida,446110,60180
29-1051,2017-05-01,13,Georgia,446110,119760
29-1141,2017-05-01,13,Georgia,446110,73410
29-1051,2017-05-01,15,Hawaii,446110,118510
29-1051,2017-05-01,16,Idaho,446110,119070
29-1051,2017-05-01,17,Illinois,446110,122710
29-1051,2017-05-01,18,Indiana,446110,121900
29-1141,2017-05-01,18,Indiana,446110,84380
29-1051,2017-05-01,19,Iowa,446110,116900
29-1141,2017-05-01,19,Iowa,446110,50730
29-1051,2017-05-01,20,Kansas,446110,121290
29-1051,2017-05-01,21,Kentucky,446110,123720
29-1051,2017-05-01,22,Louisiana,446110,117310
29-1051,2017-05-01,23,Maine,446110,130750
29-1051,2017-05-01,24,Maryland,446110,118630
29-1051,2017-05-01,25,Massachusetts,446110,121630
29-1051,2017-05-01,26,Michigan,446110,121970
29-1051,2017-05-01,27,Minnesota,446110,135080
29-1141,2017-05-01,27,Minnesota,446110,69750
29-1051,2017-05-01,28,Mississippi,446110,122540
29-1051,2017-05-01,29,Missouri,446110,124840
29-1051,2017-05-01,30,Montana,446110,109550
29-1051,2017-05-01,31,Nebraska,446110,118300
29-1051,2017-05-01,32,Nevada,446110,125730
29-1051,2017-05-01,33,New Hampshire,446110,128380
29-1051,2017-05-01,34,New Jersey,446110,115110
29-1141,2017-05-01,34,New Jersey,446110,90620
29-1051,2017-05-01,35,New Mexico,446110,124060
29-1051,2017-05-01,36,New York,446110,122340
29-1051,2017-05-01,37,North Carolina,446110,126010
29-1141,2017-05-01,37,North Carolina,446110,63530
29-1051,2017-05-01,38,North Dakota,446110,117310
29-1051,2017-05-01,39,Ohio,446110,120320
29-1141,2017-05-01,39,Ohio,446110,77650
29-1171,2017-05-01,39,Ohio,446110,115970
29-1051,2017-05-01,40,Oklahoma,446110,117640
29-1141,2017-05-01,40,Oklahoma,446110,117450
29-1051,2017-05-01,41,Oregon,446110,123420
29-1051,2017-05-01,42,Pennsylvania,446110,118910
29-1141,2017-05-01,42,Pennsylvania,446110,66320
29-1051,2017-05-01,44,Rhode Island,446110,119300
29-1051,2017-05-01,45,South Carolina,446110,127180
29-1051,2017-05-01,46,South Dakota,446110,117730
29-1051,2017-05-01,47,Tennessee,446110,125240
29-1051,2017-05-01,48,Texas,446110,127320
29-1171,2017-05-01,48,Texas,446110,118450
29-1051,2017-05-01,49,Utah,446110,117420
29-1051,2017-05-01,50,Vermont,446110,140300
29-1051,2017-05-01,51,Virginia,446110,130090
29-1051,2017-05-01,53,Washington,446110,122170
29-1051,2017-05-01,54,West Virginia,446110,123210
29-1051,2017-05-01,55,Wisconsin,446110,136250
29-1051,2017-05-01,56,Wyoming,446110,120940
29-1051,2017-05-01,72,Puerto Rico,446110,94860
29-1051,2017-05-01,78,Virgin Islands,446110,117440
29-1051,2017-05-01,1,Alabama,452000,126690
29-1051,2017-05-01,1,Alabama,452000,126690
29-1051,2017-05-01,2,Alaska,452000,148950
29-1051,2017-05-01,2,Alaska,452000,148950
29-1051,2017-05-01,4,Arizona,452000,138450
29-1051,2017-05-01,4,Arizona,452000,138450
29-1051,2017-05-01,5,Arkansas,452000,121800
29-1051,2017-05-01,5,Arkansas,452000,121800
29-1051,2017-05-01,6,California,452000,146960
29-1051,2017-05-01,6,California,452000,146960
29-1051,2017-05-01,8,Colorado,452000,125650
29-1051,2017-05-01,8,Colorado,452000,125650
29-1051,2017-05-01,9,Connecticut,452000,135210
29-1051,2017-05-01,9,Connecticut,452000,135210
29-1051,2017-05-01,10,Delaware,452000,132150
29-1051,2017-05-01,10,Delaware,452000,132150
29-1051,2017-05-01,12,Florida,452000,127920
29-1051,2017-05-01,12,Florida,452000,127920
29-1051,2017-05-01,13,Georgia,452000,127610
29-1051,2017-05-01,13,Georgia,452000,127610
29-1051,2017-05-01,15,Hawaii,452000,140610
29-1051,2017-05-01,15,Hawaii,452000,140610
29-1051,2017-05-01,16,Idaho,452000,124480
29-1051,2017-05-01,16,Idaho,452000,124480
29-1051,2017-05-01,17,Illinois,452000,123770
29-1051,2017-05-01,17,Illinois,452000,123770
29-1171,2017-05-01,17,Illinois,452000,118550
29-1171,2017-05-01,17,Illinois,452000,118550
29-1051,2017-05-01,18,Indiana,452000,121780
29-1051,2017-05-01,18,Indiana,452000,121780
29-1051,2017-05-01,19,Iowa,452000,119000
29-1051,2017-05-01,19,Iowa,452000,119000
29-1051,2017-05-01,20,Kansas,452000,127510
29-1051,2017-05-01,20,Kansas,452000,127510
29-1051,2017-05-01,21,Kentucky,452000,132410
29-1051,2017-05-01,21,Kentucky,452000,132410
29-1051,2017-05-01,22,Louisiana,452000,123130
29-1051,2017-05-01,22,Louisiana,452000,123130
29-1051,2017-05-01,23,Maine,452000,143120
29-1051,2017-05-01,23,Maine,452000,143120
29-1051,2017-05-01,24,Maryland,452000,124830
29-1051,2017-05-01,24,Maryland,452000,124830
29-1051,2017-05-01,25,Massachusetts,452000,127240
29-1051,2017-05-01,25,Massachusetts,452000,127240
29-1051,2017-05-01,26,Michigan,452000,123170
29-1051,2017-05-01,26,Michigan,452000,123170
29-1051,2017-05-01,27,Minnesota,452000,132290
29-1051,2017-05-01,27,Minnesota,452000,132290
29-1051,2017-05-01,28,Mississippi,452000,128280
29-1051,2017-05-01,28,Mississippi,452000,128280
29-1051,2017-05-01,29,Missouri,452000,128240
29-1051,2017-05-01,29,Missouri,452000,128240
29-1051,2017-05-01,30,Montana,452000,119370
29-1051,2017-05-01,30,Montana,452000,119370
29-1051,2017-05-01,31,Nebraska,452000,117160
29-1051,2017-05-01,31,Nebraska,452000,117160
29-1051,2017-05-01,32,Nevada,452000,127180
29-1051,2017-05-01,32,Nevada,452000,127180
29-1051,2017-05-01,33,New Hampshire,452000,139490
29-1051,2017-05-01,33,New Hampshire,452000,139490
29-1051,2017-05-01,34,New Jersey,452000,126450
29-1051,2017-05-01,34,New Jersey,452000,126450
29-1051,2017-05-01,35,New Mexico,452000,133420
29-1051,2017-05-01,35,New Mexico,452000,133420
29-1051,2017-05-01,36,New York,452000,130860
29-1051,2017-05-01,36,New York,452000,130860
29-1051,2017-05-01,37,North Carolina,452000,131870
29-1051,2017-05-01,37,North Carolina,452000,131870
29-1171,2017-05-01,37,North Carolina,452000,104310
29-1171,2017-05-01,37,North Carolina,452000,104310
29-1051,2017-05-01,39,Ohio,452000,126560
29-1051,2017-05-01,39,Ohio,452000,126560
29-1051,2017-05-01,40,Oklahoma,452000,118650
29-1051,2017-05-01,40,Oklahoma,452000,118650
29-1051,2017-05-01,41,Oregon,452000,123670
29-1051,2017-05-01,41,Oregon,452000,123670
29-1051,2017-05-01,42,Pennsylvania,452000,122110
29-1051,2017-05-01,42,Pennsylvania,452000,122110
29-1051,2017-05-01,45,South Carolina,452000,127830
29-1051,2017-05-01,45,South Carolina,452000,127830
29-1051,2017-05-01,46,South Dakota,452000,116640
29-1051,2017-05-01,46,South Dakota,452000,116640
29-1051,2017-05-01,47,Tennessee,452000,121340
29-1051,2017-05-01,47,Tennessee,452000,121340
29-1051,2017-05-01,48,Texas,452000,133370
29-1051,2017-05-01,48,Texas,452000,133370
29-1051,2017-05-01,49,Utah,452000,130030
29-1051,2017-05-01,49,Utah,452000,130030
29-1051,2017-05-01,51,Virginia,452000,133730
29-1051,2017-05-01,51,Virginia,452000,133730
29-1051,2017-05-01,53,Washington,452000,127020
29-1051,2017-05-01,53,Washington,452000,127020
29-1051,2017-05-01,54,West Virginia,452000,125680
29-1051,2017-05-01,54,West Virginia,452000,125680
29-1051,2017-05-01,55,Wisconsin,452000,125160
29-1051,2017-05-01,55,Wisconsin,452000,125160
29-1051,2017-05-01,56,Wyoming,452000,120210
29-1051,2017-05-01,56,Wyoming,452000,120210
29-1051,2017-05-01,72,Puerto Rico,452000,96220
29-1051,2017-05-01,72,Puerto Rico,452000,96220
29-1051,2017-05-01,4,Arizona,454000,122590
29-1051,2017-05-01,6,California,454000,139210
29-1051,2017-05-01,12,Florida,454000,119410
29-1141,2017-05-01,12,Florida,454000,70890
29-1051,2017-05-01,17,Illinois,454000,117160
29-1051,2017-05-01,20,Kansas,454000,117800
29-1051,2017-05-01,32,Nevada,454000,129820
29-1051,2017-05-01,36,New York,454000,120130
29-1051,2017-05-01,37,North Carolina,454000,121090
29-1051,2017-05-01,39,Ohio,454000,126840
29-1051,2017-05-01,41,Oregon,454000,119880
29-1051,2017-05-01,42,Pennsylvania,454000,120040
29-1051,2017-05-01,4,Arizona,454100,122590
29-1051,2017-05-01,6,California,454100,139210
29-1051,2017-05-01,12,Florida,454100,119410
29-1141,2017-05-01,12,Florida,454100,70890
29-1051,2017-05-01,17,Illinois,454100,117160
29-1051,2017-05-01,20,Kansas,454100,117800
29-1051,2017-05-01,32,Nevada,454100,129820
29-1051,2017-05-01,36,New York,454100,120130
29-1051,2017-05-01,37,North Carolina,454100,121090
29-1051,2017-05-01,39,Ohio,454100,126840
29-1051,2017-05-01,41,Oregon,454100,119880
29-1051,2017-05-01,42,Pennsylvania,454100,120040
29-1051,2017-05-01,6,California,493000,150080
29-1051,2017-05-01,6,California,493100,150080
29-1141,2017-05-01,6,California,512000,91700
31-1014,2017-05-01,6,California,512000,29800
29-1141,2017-05-01,6,California,512100,91700
31-1014,2017-05-01,6,California,512100,29800
29-1141,2017-05-01,1,Alabama,524000,65030
29-1141,2017-05-01,4,Arizona,524000,76570
29-1141,2017-05-01,5,Arkansas,524000,65470
21-1022,2017-05-01,6,California,524000,75190
29-1051,2017-05-01,6,California,524000,144640
29-1141,2017-05-01,6,California,524000,93890
29-1171,2017-05-01,6,California,524000,52720
21-1022,2017-05-01,8,Colorado,524000,46750
29-1141,2017-05-01,8,Colorado,524000,67490
29-1141,2017-05-01,9,Connecticut,524000,75590
29-1141,2017-05-01,10,Delaware,524000,74790
21-1022,2017-05-01,12,Florida,524000,22900
29-1051,2017-05-01,12,Florida,524000,118760
29-1141,2017-05-01,12,Florida,524000,65210
29-1141,2017-05-01,13,Georgia,524000,73650
29-1141,2017-05-01,15,Hawaii,524000,73330
29-1141,2017-05-01,16,Idaho,524000,68750
21-1022,2017-05-01,17,Illinois,524000,57530
29-1051,2017-05-01,17,Illinois,524000,134900
29-1069,2017-05-01,17,Illinois,524000,185800
29-1141,2017-05-01,17,Illinois,524000,70770
29-1051,2017-05-01,18,Indiana,524000,121440
29-1141,2017-05-01,18,Indiana,524000,62800
29-1141,2017-05-01,19,Iowa,524000,66600
29-1051,2017-05-01,20,Kansas,524000,122830
29-1141,2017-05-01,20,Kansas,524000,65200
29-1141,2017-05-01,21,Kentucky,524000,64330
29-1141,2017-05-01,22,Louisiana,524000,28660
29-1141,2017-05-01,23,Maine,524000,68970
29-1141,2017-05-01,24,Maryland,524000,77420
29-1051,2017-05-01,25,Massachusetts,524000,122430
29-1141,2017-05-01,25,Massachusetts,524000,88750
21-1022,2017-05-01,26,Michigan,524000,53020
21-1023,2017-05-01,26,Michigan,524000,58830
29-1051,2017-05-01,26,Michigan,524000,118580
29-1141,2017-05-01,26,Michigan,524000,71750
29-1051,2017-05-01,27,Minnesota,524000,123330
29-1141,2017-05-01,27,Minnesota,524000,76090
29-1141,2017-05-01,29,Missouri,524000,66270
29-1141,2017-05-01,30,Montana,524000,64420
29-1051,2017-05-01,31,Nebraska,524000,111910
29-1141,2017-05-01,31,Nebraska,524000,64390
29-1141,2017-05-01,32,Nevada,524000,87260
29-1141,2017-05-01,33,New Hampshire,524000,74980
21-1022,2017-05-01,34,New Jersey,524000,77580
29-1051,2017-05-01,34,New Jersey,524000,116260
29-1141,2017-05-01,34,New Jersey,524000,83170
29-1141,2017-05-01,35,New Mexico,524000,72990
21-1022,2017-05-01,36,New York,524000,73150
21-1029,2017-05-01,36,New York,524000,70050
29-1021,2017-05-01,36,New York,524000,135310
29-1051,2017-05-01,36,New York,524000,120220
29-1141,2017-05-01,36,New York,524000,84180
29-1141,2017-05-01,37,North Carolina,524000,69820
21-1022,2017-05-01,39,Ohio,524000,56120
29-1051,2017-05-01,39,Ohio,524000,120510
29-1141,2017-05-01,39,Ohio,524000,64980
29-1051,2017-05-01,40,Oklahoma,524000,117380
29-1141,2017-05-01,40,Oklahoma,524000,57310
21-1022,2017-05-01,41,Oregon,524000,59730
29-1051,2017-05-01,41,Oregon,524000,129730
29-1141,2017-05-01,41,Oregon,524000,81810
21-1022,2017-05-01,42,Pennsylvania,524000,49090
29-1051,2017-05-01,42,Pennsylvania,524000,119560
29-1069,2017-05-01,42,Pennsylvania,524000,197680
29-1141,2017-05-01,42,Pennsylvania,524000,74020
29-1171,2017-05-01,42,Pennsylvania,524000,102970
29-1141,2017-05-01,45,South Carolina,524000,63760
29-1051,2017-05-01,46,South Dakota,524000,117920
29-1141,2017-05-01,46,South Dakota,524000,59230
21-1022,2017-05-01,47,Tennessee,524000,61600
21-1023,2017-05-01,47,Tennessee,524000,53970
29-1051,2017-05-01,47,Tennessee,524000,120600
29-1141,2017-05-01,47,Tennessee,524000,63110
29-1051,2017-05-01,48,Texas,524000,122360
29-1141,2017-05-01,48,Texas,524000,72050
29-1171,2017-05-01,48,Texas,524000,105030
29-1141,2017-05-01,49,Utah,524000,72750
29-1141,2017-05-01,51,Virginia,524000,70450
29-1141,2017-05-01,53,Washington,524000,82970
29-1141,2017-05-01,54,West Virginia,524000,68200
29-1051,2017-05-01,55,Wisconsin,524000,127690
29-1141,2017-05-01,55,Wisconsin,524000,69540
29-1141,2017-05-01,72,Puerto Rico,524000,33010
29-1141,2017-05-01,1,Alabama,524100,65580
29-1141,2017-05-01,4,Arizona,524100,76080
29-1141,2017-05-01,5,Arkansas,524100,66930
21-1022,2017-05-01,6,California,524100,75190
29-1051,2017-05-01,6,California,524100,144640
29-1141,2017-05-01,6,California,524100,95080
29-1171,2017-05-01,6,California,524100,52720
21-1022,2017-05-01,8,Colorado,524100,46750
29-1141,2017-05-01,8,Colorado,524100,66910
29-1141,2017-05-01,9,Connecticut,524100,75490
29-1141,2017-05-01,10,Delaware,524100,74520
21-1022,2017-05-01,12,Florida,524100,22900
29-1051,2017-05-01,12,Florida,524100,118810
29-1141,2017-05-01,12,Florida,524100,65900
29-1141,2017-05-01,13,Georgia,524100,73600
29-1141,2017-05-01,15,Hawaii,524100,72020
29-1141,2017-05-01,16,Idaho,524100,71160
29-1051,2017-05-01,17,Illinois,524100,142220
29-1141,2017-05-01,17,Illinois,524100,74140
29-1141,2017-05-01,18,Indiana,524100,63980
29-1141,2017-05-01,19,Iowa,524100,70440
29-1141,2017-05-01,20,Kansas,524100,68600
29-1141,2017-05-01,21,Kentucky,524100,65230
29-1141,2017-05-01,24,Maryland,524100,79000
29-1051,2017-05-01,25,Massachusetts,524100,121120
29-1141,2017-05-01,25,Massachusetts,524100,89340
21-1022,2017-05-01,26,Michigan,524100,64020
21-1023,2017-05-01,26,Michigan,524100,58830
29-1051,2017-05-01,26,Michigan,524100,118950
29-1141,2017-05-01,26,Michigan,524100,73130
29-1051,2017-05-01,27,Minnesota,524100,123200
29-1141,2017-05-01,27,Minnesota,524100,74840
29-1141,2017-05-01,29,Missouri,524100,67530
29-1141,2017-05-01,35,New Mexico,524100,72990
21-1022,2017-05-01,36,New York,524100,73150
21-1029,2017-05-01,36,New York,524100,66820
29-1051,2017-05-01,36,New York,524100,120920
29-1141,2017-05-01,36,New York,524100,84730
29-1141,2017-05-01,37,North Carolina,524100,73530
21-1022,2017-05-01,39,Ohio,524100,56170
29-1051,2017-05-01,39,Ohio,524100,120510
29-1141,2017-05-01,39,Ohio,524100,65540
29-1141,2017-05-01,40,Oklahoma,524100,62160
29-1051,2017-05-01,41,Oregon,524100,132760
29-1141,2017-05-01,41,Oregon,524100,82800
21-1022,2017-05-01,42,Pennsylvania,524100,47570
29-1051,2017-05-01,42,Pennsylvania,524100,119560
29-1069,2017-05-01,42,Pennsylvania,524100,197680
29-1141,2017-05-01,42,Pennsylvania,524100,74260
29-1171,2017-05-01,42,Pennsylvania,524100,102970
29-1141,2017-05-01,45,South Carolina,524100,63140
21-1022,2017-05-01,47,Tennessee,524100,61600
21-1023,2017-05-01,47,Tennessee,524100,53970
29-1051,2017-05-01,47,Tennessee,524100,120910
29-1141,2017-05-01,47,Tennessee,524100,63240
29-1141,2017-05-01,48,Texas,524100,71500
29-1141,2017-05-01,51,Virginia,524100,68830
29-1141,2017-05-01,55,Wisconsin,524100,69460
29-1141,2017-05-01,72,Puerto Rico,524100,33010
29-1141,2017-05-01,1,Alabama,524114,65510
29-1141,2017-05-01,5,Arkansas,524114,66930
21-1022,2017-05-01,6,California,524114,75210
29-1051,2017-05-01,6,California,524114,144510
29-1141,2017-05-01,6,California,524114,94880
21-1022,2017-05-01,8,Colorado,524114,46750
29-1141,2017-05-01,8,Colorado,524114,65110
29-1141,2017-05-01,9,Connecticut,524114,76800
29-1141,2017-05-01,10,Delaware,524114,74850
21-1022,2017-05-01,12,Florida,524114,22890
29-1051,2017-05-01,12,Florida,524114,118810
29-1141,2017-05-01,12,Florida,524114,64630
29-1141,2017-05-01,13,Georgia,524114,73520
29-1141,2017-05-01,15,Hawaii,524114,72020
29-1141,2017-05-01,16,Idaho,524114,70430
29-1051,2017-05-01,17,Illinois,524114,142220
29-1141,2017-05-01,18,Indiana,524114,63250
29-1141,2017-05-01,19,Iowa,524114,70200
29-1141,2017-05-01,20,Kansas,524114,72690
29-1141,2017-05-01,21,Kentucky,524114,65230
29-1051,2017-05-01,25,Massachusetts,524114,121120
29-1141,2017-05-01,25,Massachusetts,524114,89250
21-1022,2017-05-01,26,Michigan,524114,64020
21-1023,2017-05-01,26,Michigan,524114,58830
29-1051,2017-05-01,26,Michigan,524114,119610
29-1141,2017-05-01,26,Michigan,524114,73160
29-1051,2017-05-01,27,Minnesota,524114,123310
29-1141,2017-05-01,29,Missouri,524114,67390
29-1141,2017-05-01,35,New Mexico,524114,72990
21-1022,2017-05-01,36,New York,524114,73450
21-1029,2017-05-01,36,New York,524114,66820
29-1051,2017-05-01,36,New York,524114,120510
29-1141,2017-05-01,36,New York,524114,85350
21-1022,2017-05-01,39,Ohio,524114,56170
29-1051,2017-05-01,39,Ohio,524114,120430
29-1141,2017-05-01,39,Ohio,524114,65590
29-1141,2017-05-01,40,Oklahoma,524114,61400
29-1051,2017-05-01,41,Oregon,524114,131850
29-1141,2017-05-01,41,Oregon,524114,83250
21-1022,2017-05-01,42,Pennsylvania,524114,47400
29-1051,2017-05-01,42,Pennsylvania,524114,119310
29-1069,2017-05-01,42,Pennsylvania,524114,196470
29-1141,2017-05-01,42,Pennsylvania,524114,72700
21-1022,2017-05-01,47,Tennessee,524114,61600
21-1023,2017-05-01,47,Tennessee,524114,53970
29-1051,2017-05-01,47,Tennessee,524114,120910
29-1141,2017-05-01,47,Tennessee,524114,63320
29-1141,2017-05-01,48,Texas,524114,68790
29-1141,2017-05-01,55,Wisconsin,524114,71240
29-1141,2017-05-01,72,Puerto Rico,524114,33010
29-1141,2017-05-01,6,California,524120,95920
